,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
32983,Y,133562,0,750.0,2306904.0,2.0,2,0,21723.27,15.2,46.0,18,1,72789,247148.0,1.0,0.0
32984,Y,255750,1,729.0,1140000.0,0.0,0,0,22135.0,16.8,17.0,15,0,476710,1121912.0,0.0,0.0
32985,Y,62216,0,654.0,792243.0,0.0,1,3,4852.41,9.2,22.0,6,0,90535,191290.0,0.0,0.0
32986,Y,85866,0,737.0,834233.0,7.0,0,0,15016.08,15.7,6.0,12,0,64581,395692.0,0.0,0.0
32987,Y,220990,1,720.0,1297814.0,9.0,1,0,13843.21,32.1,29.0,9,0,203015,963380.0,0.0,0.0
32988,Y,531894,1,672.0,1637135.0,2.0,0,0,17053.45,14.3,53.0,11,0,180386,367730.0,0.0,0.0
32989,Y,239404,0,718.0,1033828.0,3.0,1,0,20676.37,12.0,50.0,20,0,435366,650452.0,0.0,0.0
32990,Y,66924,0,725.0,712918.0,10.0,0,0,8317.44,20.2,79.0,5,0,202806,240856.0,0.0,0.0
32991,Y,773784,0,709.0,7637240.0,3.0,2,0,79554.71,29.1,3.0,14,0,136629,888778.0,0.0,0.0
32992,Y,267740,0,751.0,3468564.0,7.0,0,2,19395.01,19.0,6.0,12,0,309263,1729904.0,0.0,0.0
32993,N,110154,0,724.0,1008406.0,10.0,1,1,8991.56,22.4,20.0,7,0,231021,495352.0,0.0,0.0
32994,N,270094,0,731.0,1166334.0,1.0,0,0,26145.33,20.3,66.0,9,0,99275,261250.0,0.0,0.0
32995,Y,354178,0,695.0,1873552.0,0.0,1,0,26385.87,12.7,12.0,10,1,23788,764940.0,1.0,0.0
32996,Y,605462,1,718.0,1966481.0,5.0,0,0,19992.56,21.5,19.0,7,0,160189,281050.0,0.0,0.0
32997,Y,324500,0,736.0,934135.0,4.0,1,0,14557.04,16.0,50.0,16,0,220058,499620.0,0.0,0.0
32998,Y,99999999,0,684.0,1389698.0,6.0,1,1,22466.74,12.5,13.0,18,0,212572,322608.0,0.0,0.0
32999,N,479600,1,7440.0,920664.0,10.0,0,0,18566.8,27.2,57.0,7,0,328700,1374010.0,0.0,0.0
33000,Y,238326,0,721.0,701670.0,1.0,1,0,6198.18,13.9,55.0,11,0,238469,706222.0,0.0,0.0
33001,Y,268136,0,731.0,1177202.0,8.0,2,0,24524.82,26.8,68.0,18,1,212971,811206.0,1.0,0.0
33002,Y,99999999,0,697.0,812041.0,10.0,0,0,16782.32,38.3,0.0,14,0,243523,375958.0,0.0,0.0
33003,Y,99999999,0,746.0,2493465.0,5.0,0,0,35324.23,31.7,29.0,10,0,396036,668470.0,0.0,0.0
33004,Y,508684,0,723.0,2865105.0,3.0,1,0,26740.98,21.4,37.0,11,0,533539,1730498.0,0.0,0.0
33005,Y,365926,0,707.0,806854.0,3.0,1,0,11968.48,15.4,34.0,5,0,143944,211244.0,0.0,0.0
33006,Y,327140,1,705.0,1619788.0,8.0,0,0,25241.69,18.0,21.0,14,0,245594,606320.0,0.0,0.0
33007,N,211706,1,733.0,1618876.0,9.0,0,0,25079.05,22.0,47.0,7,0,75544,154264.0,0.0,0.0
33008,Y,99999999,0,730.0,1753358.0,9.0,1,0,14333.79,25.7,12.0,8,0,371545,502568.0,0.0,0.0
33009,Y,249920,1,718.0,1194853.0,0.0,0,0,26286.69,22.4,22.0,9,1,76893,274802.0,1.0,0.0
33010,Y,99999999,0,739.0,1853640.0,3.0,2,0,26259.9,27.0,50.0,18,0,55442,150348.0,0.0,0.0
33011,Y,530530,0,741.0,5727360.0,0.0,0,0,38373.35,16.9,0.0,10,0,579082,1072808.0,0.0,0.0
33012,Y,99999999,1,713.0,2515201.0,10.0,0,0,54915.13,27.7,27.0,14,0,4350430,5776760.0,0.0,0.0
33013,N,311454,1,7090.0,4669725.0,10.0,1,0,20079.77,16.5,27.0,11,0,192888,298606.0,0.0,0.0
33014,Y,99999999,0,736.0,524077.0,6.0,1,0,4673.05,18.7,56.0,8,2,94886,195162.0,0.0,0.0
33015,N,677270,1,708.0,1567481.0,7.0,0,0,38272.65,33.8,0.0,41,0,601388,3300154.0,0.0,0.0
33016,Y,224642,0,742.0,970045.0,10.0,1,0,2796.99,16.7,74.0,5,0,135261,368522.0,0.0,0.0
33017,Y,266024,0,749.0,2144378.0,7.0,0,0,13116.65,20.4,67.0,6,0,248786,764104.0,0.0,0.0
33018,Y,464310,0,748.0,1909500.0,3.0,0,0,41690.75,30.4,4.0,14,0,687648,2543838.0,0.0,0.0
33019,N,188518,0,699.0,764617.0,6.0,0,1,8793.2,14.3,35.0,12,1,24833,217800.0,0.0,1.0
33020,N,429000,0,719.0,1574625.0,3.0,1,0,25194.0,17.9,23.0,11,0,381406,609158.0,0.0,0.0
33021,Y,145860,0,698.0,444600.0,3.0,1,0,7410.0,19.7,18.0,5,0,185383,218812.0,0.0,0.0
33022,Y,224026,0,748.0,1905757.0,3.0,0,0,3160.46,14.1,49.0,4,0,34827,229108.0,0.0,0.0
33023,Y,99999999,0,705.0,720119.0,1.0,1,0,17762.91,13.4,7.0,8,0,221103,416966.0,0.0,0.0
33024,Y,262416,1,720.0,755440.0,2.0,1,6,11016.77,7.4,26.0,26,0,151145,601414.0,0.0,0.0
33025,Y,248292,0,719.0,1189666.0,5.0,2,0,7009.1,13.9,23.0,8,1,49020,211024.0,0.0,0.0
33026,Y,208670,0,703.0,1188602.0,5.0,0,0,14659.45,13.5,17.0,12,0,339549,481822.0,0.0,0.0
33027,N,177914,0,727.0,605150.0,2.0,1,0,11548.2,11.1,24.0,6,0,58140,105160.0,0.0,0.0
33028,Y,33594,0,725.0,1044677.0,1.0,1,1,15034.51,20.3,54.0,3,1,2185,15730.0,1.0,0.0
33029,Y,402050,0,734.0,1388938.0,5.0,1,0,35765.03,12.0,46.0,8,0,339606,500302.0,0.0,0.0
33030,N,434720,1,703.0,1482988.0,10.0,0,8,19278.92,22.5,7.0,6,1,181279,221650.0,0.0,0.0
33031,Y,265210,1,731.0,1393384.0,4.0,0,0,20668.39,16.5,44.0,11,0,1038255,2034164.0,0.0,0.0
33032,Y,438944,0,697.0,1232036.0,10.0,1,0,27926.01,14.6,78.0,12,0,327465,733392.0,0.0,0.0
33033,Y,219582,0,730.0,1327473.0,7.0,1,0,19580.26,16.0,32.0,7,0,0,0.0,0.0,0.0
33034,Y,47652,0,716.0,748296.0,10.0,1,1,12222.13,17.0,72.0,9,0,54967,197032.0,0.0,0.0
33035,Y,310244,0,723.0,2870805.0,10.0,0,0,22775.11,15.8,49.0,14,0,209741,778382.0,0.0,0.0
33036,Y,332442,0,718.0,1646084.0,10.0,0,0,31001.54,15.2,80.0,21,0,352032,693220.0,0.0,0.0
33037,Y,547426,0,683.0,2458391.0,2.0,0,0,47733.89,8.0,45.0,7,0,32433,332332.0,0.0,0.0
33038,Y,265364,1,685.0,960678.0,10.0,0,0,23856.78,17.0,60.0,17,0,479693,1424170.0,0.0,0.0
33039,Y,336798,0,732.0,1551312.0,10.0,0,0,13444.59,21.0,46.0,9,1,247475,323422.0,1.0,0.0
33040,Y,674058,1,690.0,2328564.0,10.0,0,0,24061.79,17.9,18.0,11,0,395694,1136916.0,0.0,0.0
33041,Y,131626,0,744.0,2387293.0,0.0,1,0,27652.79,22.0,49.0,7,0,273334,482438.0,0.0,0.0
33042,Y,613118,0,621.0,1724972.0,8.0,0,10,47293.28,28.6,25.0,12,0,803434,1366090.0,0.0,0.0
33043,Y,99999999,0,730.0,982927.0,8.0,1,0,26621.09,17.0,65.0,20,2,157548,354222.0,2.0,0.0
33044,N,123068,0,729.0,1159380.0,4.0,1,0,27921.83,16.9,22.0,9,0,120175,174592.0,0.0,0.0
33045,N,215314,0,685.0,1227286.0,5.0,1,5,29557.16,23.5,20.0,13,3,27227,179102.0,0.0,3.0
33046,Y,174460,0,723.0,1318429.0,3.0,2,1,10547.47,15.0,55.0,14,0,55176,443586.0,0.0,0.0
33047,Y,431640,1,698.0,1239503.0,6.0,1,0,25409.65,16.8,18.0,13,0,171665,297110.0,0.0,0.0
33048,Y,320320,0,736.0,1344763.0,7.0,2,0,18826.72,18.5,50.0,9,0,413649,567490.0,0.0,0.0
33049,Y,313786,0,739.0,1856110.0,10.0,0,0,29388.44,13.7,12.0,14,0,272536,539418.0,0.0,0.0
33050,Y,99999999,0,706.0,770184.0,10.0,0,0,21950.32,18.6,7.0,16,0,178372,327844.0,0.0,0.0
33051,Y,215138,0,714.0,780368.0,10.0,0,0,11380.24,18.1,66.0,9,1,289199,350636.0,1.0,0.0
33052,Y,459316,0,715.0,1122672.0,10.0,0,0,19178.98,14.5,18.0,9,0,219317,266464.0,0.0,0.0
33053,N,282106,0,742.0,524761.0,6.0,1,0,2921.25,15.4,15.0,5,0,158270,195382.0,0.0,0.0
33054,Y,160270,0,746.0,1199584.0,4.0,0,0,22052.54,23.0,52.0,12,0,113012,209374.0,0.0,0.0
33055,Y,413820,1,723.0,1410750.0,1.0,1,0,22219.36,20.4,10.0,10,1,210121,494516.0,1.0,0.0
33056,Y,391292,0,723.0,1501912.0,3.0,0,0,20901.52,14.4,25.0,6,0,269059,391402.0,0.0,0.0
33057,Y,195822,0,690.0,471067.0,2.0,2,0,8636.07,12.8,71.0,7,0,54834,89430.0,0.0,0.0
33058,Y,65912,0,715.0,626183.0,4.0,1,1,5124.3,15.1,26.0,11,0,134406,345070.0,0.0,0.0
33059,Y,165044,0,740.0,570171.0,10.0,1,0,11688.42,14.5,41.0,5,0,28804,264792.0,0.0,0.0
33060,Y,99999999,0,683.0,876299.0,1.0,1,0,2256.63,13.4,41.0,2,0,0,0.0,0.0,0.0
33061,Y,344740,0,730.0,1339823.0,2.0,1,0,14961.36,14.9,11.0,9,0,257469,468754.0,0.0,0.0
33062,Y,99999999,0,742.0,802864.0,1.0,2,0,11507.73,16.6,49.0,13,0,87514,234564.0,0.0,0.0
33063,Y,548350,1,729.0,2557305.0,0.0,0,0,33671.23,28.4,67.0,13,0,216030,500280.0,0.0,0.0
33064,Y,557766,1,621.0,1984588.0,3.0,0,0,13230.65,26.6,12.0,9,0,1387513,4958646.0,0.0,0.0
33065,Y,54076,0,745.0,560500.0,1.0,1,0,9108.03,21.8,22.0,8,0,54226,126324.0,0.0,0.0
33066,Y,70708,0,730.0,858762.0,10.0,1,5,15958.67,16.0,37.0,10,0,114057,476806.0,0.0,0.0
33067,Y,99999999,0,739.0,566238.0,0.0,1,4,7398.79,11.8,41.0,18,0,29583,37158.0,0.0,0.0
33068,Y,99999999,0,698.0,771932.0,1.0,0,1,14730.89,20.8,23.0,17,0,432649,739970.0,0.0,0.0
33069,Y,441452,0,745.0,2478151.0,2.0,0,2,29531.32,27.0,71.0,13,0,340081,469898.0,0.0,0.0
33070,Y,165880,0,723.0,1107833.0,5.0,1,0,15509.7,13.6,43.0,8,0,100244,179124.0,0.0,0.0
33071,Y,664950,1,725.0,1722825.0,1.0,2,0,42783.44,28.0,29.0,23,0,520600,1122528.0,0.0,0.0
33072,Y,99999999,1,675.0,3651648.0,5.0,0,0,23522.76,21.3,3.0,9,0,360487,899580.0,0.0,0.0
33073,Y,497926,0,740.0,9269378.0,10.0,0,2,4171.26,16.2,10.0,4,0,197942,818554.0,0.0,0.0
33074,Y,128458,1,682.0,778468.0,2.0,1,1,7959.86,10.8,6.0,11,0,0,0.0,0.0,0.0
33075,N,275638,0,709.0,1047413.0,0.0,1,0,24264.9,18.0,21.0,17,0,181754,257906.0,0.0,0.0
33076,Y,516076,0,736.0,2535835.0,10.0,0,0,29796.18,21.5,64.0,16,0,203642,431838.0,0.0,0.0
33077,Y,188144,0,750.0,1063924.0,10.0,0,0,11259.78,14.5,26.0,7,0,66747,585574.0,0.0,0.0
33078,N,497332,1,645.0,1342236.0,10.0,0,0,30535.85,18.6,28.0,9,0,388151,544104.0,0.0,0.0
33079,Y,146212,0,705.0,687116.0,10.0,1,0,10936.59,25.4,4.0,6,0,58919,187946.0,0.0,0.0
33080,Y,554686,1,678.0,2619834.0,5.0,2,0,25324.91,20.0,2.0,9,0,198341,296714.0,0.0,0.0
33081,N,399036,1,703.0,705964.0,6.0,0,0,11648.52,21.8,78.0,15,0,314469,456874.0,0.0,0.0
33082,Y,99999999,1,734.0,1136808.0,10.0,1,0,28893.87,26.2,19.0,18,0,552976,1839926.0,0.0,0.0
33083,Y,133496,0,698.0,1441245.0,5.0,1,1,14172.29,12.1,46.0,13,0,216790,599082.0,0.0,0.0
33084,N,412236,0,7300.0,1485059.0,2.0,0,0,15593.11,27.4,17.0,8,0,181716,214478.0,0.0,0.0
33085,Y,222310,0,724.0,8063790.0,3.0,2,2,10348.54,13.4,3.0,14,0,17708,1708080.0,0.0,0.0
33086,N,263868,1,720.0,1025487.0,1.0,1,0,23415.22,11.1,12.0,9,0,232047,439736.0,0.0,0.0
33087,N,260172,0,7080.0,1572858.0,1.0,1,1,19791.73,25.7,39.0,14,0,535097,654940.0,0.0,0.0
33088,Y,99999999,0,737.0,1474286.0,10.0,0,0,19288.61,27.0,21.0,15,0,257963,702812.0,0.0,0.0
33089,Y,414612,0,736.0,1616786.0,2.0,0,2,15224.7,18.0,58.0,6,0,92682,118976.0,0.0,0.0
33090,Y,542586,1,716.0,2511629.0,10.0,0,0,24278.96,27.5,79.0,13,0,1156264,2257750.0,0.0,0.0
33091,N,643786,1,717.0,2272571.0,5.0,1,6,19885.02,9.2,43.0,7,0,88768,195778.0,0.0,0.0
33092,Y,99999999,0,720.0,500935.0,8.0,0,2,4675.33,16.1,63.0,11,0,180101,450428.0,0.0,0.0
33093,Y,151492,0,744.0,448571.0,9.0,1,0,3962.26,14.2,56.0,12,0,113449,493856.0,0.0,0.0
33094,N,397914,1,717.0,965295.0,9.0,2,0,19547.2,14.8,28.0,11,0,323076,409310.0,0.0,0.0
33095,Y,395912,1,671.0,777100.0,3.0,1,0,15606.6,16.6,28.0,14,0,373521,714868.0,0.0,0.0
33096,Y,438592,1,665.0,1325744.0,4.0,0,0,15245.98,12.5,41.0,10,0,303544,565950.0,0.0,0.0
33097,Y,781638,1,669.0,3099413.0,4.0,0,0,65862.36,22.6,18.0,25,0,789336,978560.0,0.0,0.0
33098,Y,642202,1,714.0,1243151.0,10.0,0,0,31182.42,25.9,15.0,10,0,497363,908336.0,0.0,0.0
33099,Y,61402,0,667.0,833416.0,10.0,2,0,3090.54,9.5,59.0,7,0,58159,237138.0,0.0,0.0
33100,Y,779944,1,723.0,1539608.0,10.0,0,0,28354.46,22.8,28.0,15,0,668591,1187362.0,0.0,0.0
33101,Y,399916,1,725.0,2110691.0,10.0,0,0,18644.51,23.0,38.0,19,0,356668,938586.0,0.0,0.0
33102,N,197318,0,718.0,1168500.0,0.0,0,0,15580.0,12.0,73.0,13,1,172691,302038.0,1.0,0.0
33103,Y,267212,0,743.0,1615475.0,5.0,1,0,7256.1,20.5,72.0,10,0,121486,245058.0,0.0,0.0
33104,Y,99999999,0,742.0,2135182.0,6.0,0,0,43593.41,22.1,12.0,28,0,768322,3015760.0,0.0,0.0
33105,Y,208758,0,731.0,899137.0,0.0,0,0,2997.06,14.9,10.0,5,1,52782,108372.0,1.0,0.0
33106,Y,543466,0,730.0,2234096.0,4.0,2,0,22154.76,30.4,10.0,12,0,462441,1338634.0,0.0,0.0
33107,Y,448712,1,681.0,968829.0,5.0,0,0,24947.38,14.7,18.0,19,0,528979,972246.0,0.0,0.0
33108,N,362780,0,718.0,748220.0,0.0,2,0,16149.05,21.4,62.0,9,0,262124,551826.0,0.0,0.0
33109,N,163152,0,7140.0,657552.0,10.0,1,1,9753.84,14.3,65.0,6,0,120536,274208.0,0.0,0.0
33110,Y,459756,0,723.0,995562.0,10.0,0,0,12942.23,33.1,56.0,11,0,458185,602866.0,0.0,0.0
33111,Y,99999999,0,744.0,2805825.0,9.0,0,0,24083.26,16.9,61.0,11,0,564851,741532.0,0.0,0.0
33112,Y,223542,0,739.0,1409325.0,4.0,1,0,8068.54,16.6,58.0,11,0,174135,271370.0,0.0,0.0
33113,Y,133342,0,746.0,2783101.0,10.0,0,2,30845.93,27.2,42.0,14,0,818729,1120570.0,0.0,0.0
33114,N,548020,0,727.0,2082476.0,6.0,2,2,15705.21,14.4,42.0,10,0,92492,313192.0,0.0,0.0
33115,Y,429088,1,731.0,1019084.0,7.0,0,0,3278.07,22.5,22.0,4,0,128877,546568.0,0.0,0.0
33116,Y,487872,1,734.0,1301234.0,10.0,0,2,29711.25,26.6,10.0,17,0,122835,700678.0,0.0,0.0
33117,Y,529012,0,651.0,1998800.0,10.0,0,0,33446.46,40.2,73.0,16,0,715597,1165384.0,0.0,0.0
33118,Y,268202,0,747.0,1659973.0,10.0,0,0,17429.84,32.8,18.0,8,0,235296,388630.0,0.0,0.0
33119,Y,327602,0,706.0,1810681.0,10.0,1,0,18559.58,24.9,73.0,9,0,91181,238304.0,0.0,0.0
33120,N,38412,0,739.0,436031.0,7.0,2,2,8321.05,17.2,25.0,20,0,92796,467192.0,0.0,0.0
33121,Y,399872,1,721.0,795853.0,10.0,2,2,11473.53,27.0,29.0,10,0,218120,680746.0,0.0,0.0
33122,Y,387772,1,669.0,2468651.0,3.0,0,0,29006.54,14.7,43.0,12,0,715160,1425270.0,0.0,0.0
33123,Y,386342,0,709.0,1620662.0,3.0,0,0,19988.0,18.1,8.0,15,0,279509,607222.0,0.0,0.0
33124,Y,138380,0,737.0,1307124.0,9.0,0,0,30608.62,13.5,41.0,16,0,352602,482042.0,0.0,0.0
33125,N,335808,1,7400.0,947378.0,8.0,0,0,16894.99,23.5,62.0,7,0,423510,857296.0,0.0,0.0
33126,Y,320298,0,732.0,692759.0,5.0,1,0,9871.83,19.2,18.0,9,0,371773,588082.0,0.0,0.0
33127,Y,649088,0,718.0,2172479.0,1.0,1,0,14827.22,12.3,34.0,17,0,146642,451572.0,0.0,0.0
33128,Y,99999999,0,735.0,1143990.0,10.0,2,0,23261.13,14.3,40.0,9,1,163267,302478.0,1.0,0.0
33129,N,348304,0,736.0,1515896.0,6.0,2,7,1894.87,14.4,19.0,10,0,60097,426954.0,0.0,0.0
33130,Y,484440,0,745.0,2282052.0,3.0,1,0,17172.39,15.4,40.0,8,0,192052,397804.0,0.0,0.0
33131,Y,134684,0,724.0,717421.0,8.0,1,0,13529.52,11.5,53.0,19,0,122968,318516.0,0.0,0.0
33132,N,217096,1,700.0,1188697.0,7.0,1,1,31995.81,21.4,7.0,19,1,142937,273592.0,1.0,0.0
33133,Y,692802,0,725.0,1589331.0,10.0,2,0,24766.88,27.4,64.0,19,0,533501,1194864.0,0.0,0.0
33134,Y,79068,0,722.0,853632.0,1.0,1,0,9389.99,9.9,36.0,10,0,44764,72512.0,0.0,0.0
33135,Y,255926,0,695.0,738340.0,9.0,2,1,13351.49,10.9,26.0,11,0,53618,85514.0,0.0,0.0
33136,Y,99999999,0,720.0,1104394.0,1.0,0,0,21259.48,18.3,79.0,21,0,233757,878812.0,0.0,0.0
33137,Y,265408,0,730.0,1050548.0,2.0,0,0,30115.57,17.9,20.0,19,0,716908,1279058.0,0.0,0.0
33138,Y,209242,0,710.0,875292.0,6.0,0,0,15755.18,22.0,69.0,9,1,194788,283338.0,1.0,0.0
33139,Y,472626,1,635.0,927675.0,0.0,1,0,15461.25,17.1,35.0,9,0,507148,969012.0,0.0,0.0
33140,Y,302148,1,692.0,1368000.0,4.0,0,0,8789.4,13.7,5.0,9,0,128972,541046.0,0.0,0.0
33141,N,326018,1,7180.0,1407767.0,5.0,0,0,15250.73,13.1,33.0,8,0,282055,345620.0,0.0,0.0
33142,Y,773938,0,680.0,2234343.0,2.0,1,0,36121.85,16.4,52.0,8,0,241509,402380.0,0.0,0.0
33143,Y,268796,0,717.0,1741122.0,2.0,0,0,11302.72,15.5,73.0,8,1,177536,326304.0,1.0,0.0
33144,N,516604,1,7410.0,1394220.0,7.0,0,0,27303.57,20.9,34.0,15,0,414124,964810.0,0.0,0.0
33145,Y,771848,1,731.0,1866465.0,10.0,1,0,30485.69,23.6,35.0,6,0,697946,1268674.0,0.0,0.0
33146,Y,88396,0,701.0,1145130.0,10.0,1,3,3091.87,16.9,50.0,14,0,74081,384692.0,0.0,0.0
33147,Y,22418,0,723.0,774592.0,10.0,0,1,10650.64,21.0,4.0,4,0,354084,412456.0,0.0,0.0
33148,Y,99999999,0,748.0,2662926.0,10.0,1,0,47045.14,23.3,23.0,20,0,561108,1370710.0,0.0,0.0
33149,Y,71698,0,718.0,676324.0,5.0,0,0,3409.74,16.2,54.0,6,1,71744,180994.0,1.0,0.0
33150,N,545776,1,704.0,1093507.0,2.0,0,2,17222.93,16.2,30.0,6,0,591641,1378410.0,0.0,0.0
33151,Y,165044,0,650.0,779228.0,9.0,0,0,18376.99,16.9,57.0,20,0,257621,560714.0,0.0,0.0
33152,Y,711722,0,716.0,3591038.0,10.0,0,0,58653.38,21.4,22.0,22,0,3964350,10223378.0,0.0,0.0
33153,Y,664950,1,644.0,1883622.0,1.0,1,1,26182.38,17.7,11.0,16,0,200640,425480.0,0.0,0.0
33154,Y,334136,1,706.0,1923750.0,9.0,0,1,36903.89,32.8,81.0,17,0,1207051,2008116.0,0.0,0.0
33155,Y,220814,0,738.0,2259822.0,1.0,1,1,6836.01,17.0,42.0,8,0,176586,501160.0,0.0,0.0
33156,Y,66396,0,711.0,535192.0,3.0,1,0,9142.8,15.8,50.0,8,0,112347,307538.0,0.0,0.0
33157,N,156530,0,682.0,984884.0,8.0,0,1,13624.33,8.9,19.0,7,0,75278,100650.0,0.0,0.0
33158,N,773938,1,6530.0,1604132.0,10.0,1,0,29008.25,13.0,11.0,10,0,303525,648450.0,0.0,0.0
33159,N,669372,0,7280.0,2081146.0,9.0,0,0,12573.63,18.2,63.0,8,0,374414,511236.0,0.0,0.0
33160,Y,99999999,0,741.0,1387703.0,10.0,2,0,17693.18,17.5,52.0,10,0,312303,486706.0,0.0,0.0
33161,Y,175120,0,716.0,989292.0,2.0,1,0,19538.46,18.6,73.0,9,0,68362,127886.0,0.0,0.0
33162,Y,666204,1,703.0,1534288.0,3.0,1,0,33115.1,16.0,31.0,17,0,455772,1005246.0,0.0,0.0
33163,Y,646734,0,675.0,1712736.0,9.0,0,0,14087.17,23.1,20.0,5,0,1281474,1483812.0,0.0,0.0
33164,Y,133958,0,706.0,964060.0,10.0,0,0,10765.21,19.9,49.0,11,1,150309,346016.0,0.0,0.0
33165,Y,99999999,0,743.0,1544928.0,10.0,1,0,16479.08,19.0,19.0,8,1,144058,659340.0,1.0,0.0
33166,Y,258632,0,741.0,1656667.0,1.0,0,0,9512.16,22.8,15.0,14,0,113601,468116.0,0.0,0.0
33167,Y,348018,1,683.0,1859739.0,5.0,0,0,21232.12,11.7,18.0,8,0,97223,165286.0,0.0,0.0
33168,Y,137500,1,687.0,1150431.0,3.0,0,4,22970.24,14.3,36.0,11,0,574883,717310.0,0.0,0.0
33169,N,110682,0,745.0,764636.0,3.0,1,7,10513.84,18.2,5.0,14,0,130492,298584.0,0.0,0.0
33170,Y,99999999,0,723.0,2865105.0,3.0,1,0,26740.98,21.4,37.0,11,0,533539,1730498.0,0.0,0.0
33171,Y,344256,0,730.0,2011511.0,9.0,1,0,17097.91,17.7,68.0,16,1,159581,386584.0,1.0,0.0
33172,Y,759836,1,683.0,1687428.0,10.0,0,0,36842.14,20.1,5.0,11,0,578474,1087350.0,0.0,0.0
33173,Y,363198,1,653.0,871815.0,6.0,1,0,14748.18,12.7,62.0,7,0,280098,340318.0,0.0,0.0
33174,Y,107690,0,673.0,464987.0,4.0,1,0,10926.9,10.8,20.0,11,0,26866,250778.0,0.0,0.0
33175,Y,460944,0,704.0,1990421.0,10.0,1,0,13567.9,31.0,65.0,14,0,199747,481844.0,0.0,0.0
33176,Y,174152,0,692.0,1128030.0,10.0,1,1,20492.64,16.6,23.0,5,0,76285,104544.0,0.0,0.0
33177,Y,350416,0,743.0,1947500.0,4.0,0,0,11263.01,29.4,29.0,9,0,188537,451066.0,0.0,0.0
33178,Y,179982,0,720.0,816031.0,4.0,1,0,17204.69,19.7,21.0,12,3,135603,474364.0,1.0,2.0
33179,Y,217030,0,714.0,843467.0,7.0,2,0,24600.82,14.8,28.0,9,0,59508,117194.0,0.0,0.0
33180,Y,553696,1,743.0,1434557.0,10.0,0,0,17095.06,23.4,37.0,11,0,536199,1579798.0,0.0,0.0
33181,Y,618948,1,680.0,1909120.0,4.0,0,0,16545.77,19.7,72.0,9,0,185231,446820.0,0.0,0.0
33182,Y,519508,1,704.0,1537176.0,10.0,0,0,26388.15,16.6,43.0,11,0,364686,863566.0,0.0,0.0
33183,Y,589666,1,665.0,1107909.0,10.0,0,0,24558.64,17.6,43.0,10,0,826139,1282270.0,0.0,0.0
33184,Y,190190,0,725.0,1089916.0,10.0,0,0,20345.2,14.7,10.0,15,0,139289,364914.0,0.0,0.0
33185,Y,114840,0,696.0,915553.0,0.0,0,0,15411.85,12.8,33.0,26,1,138548,1035056.0,1.0,0.0
33186,Y,624712,0,653.0,1422302.0,10.0,1,0,16948.95,20.4,21.0,5,0,23731,116402.0,0.0,0.0
33187,Y,267784,0,738.0,1445387.0,10.0,0,0,6769.13,20.6,34.0,6,0,127870,169598.0,0.0,0.0
33188,Y,269544,0,716.0,872955.0,10.0,1,0,9384.29,15.5,26.0,11,0,279509,437932.0,0.0,0.0
33189,Y,173448,0,743.0,894881.0,7.0,1,0,7606.46,11.4,39.0,6,1,44650,69850.0,0.0,0.0
33190,Y,397474,0,718.0,1487491.0,10.0,0,0,13015.57,18.5,48.0,11,0,367878,594110.0,0.0,0.0
33191,Y,175560,0,744.0,1175055.0,10.0,0,0,33293.32,20.0,12.0,14,0,242915,504966.0,0.0,0.0
33192,Y,448668,1,674.0,1472367.0,1.0,1,0,15435.22,15.6,23.0,4,0,153121,361086.0,0.0,0.0
33193,Y,99999999,0,738.0,1326808.0,10.0,0,2,26425.58,22.0,8.0,9,0,449084,647570.0,0.0,0.0
33194,N,235818,0,7190.0,742292.0,10.0,1,0,10330.3,34.3,41.0,6,0,88806,135300.0,0.0,0.0
33195,N,347138,1,715.0,1011845.0,1.0,0,0,22007.51,18.0,71.0,9,0,505039,624778.0,0.0,0.0
33196,Y,109582,0,715.0,1135554.0,1.0,0,0,20723.87,20.0,9.0,16,1,34523,180048.0,1.0,0.0
33197,Y,107822,0,738.0,1716973.0,1.0,0,0,37058.17,24.4,45.0,18,0,465671,671506.0,0.0,0.0
33198,Y,258456,1,690.0,985853.0,7.0,0,0,18156.02,11.8,12.0,17,0,538023,1033120.0,0.0,0.0
33199,Y,99999999,0,710.0,1419395.0,5.0,0,0,15731.81,14.9,36.0,5,0,93100,127424.0,0.0,0.0
33200,Y,65890,0,720.0,720708.0,10.0,0,8,9188.97,18.0,76.0,7,0,488243,1479918.0,0.0,0.0
33201,Y,135388,0,705.0,710961.0,10.0,0,1,10782.69,18.0,9.0,11,0,126293,251262.0,0.0,0.0
33202,N,223014,1,651.0,712633.0,2.0,1,4,10808.34,5.0,12.0,15,0,21033,497002.0,0.0,0.0
33203,Y,333300,1,714.0,1535200.0,10.0,0,0,10541.58,30.0,48.0,11,1,248482,539836.0,0.0,0.0
33204,Y,356818,0,743.0,1771940.0,2.0,2,0,14913.86,13.6,24.0,15,0,329099,920436.0,0.0,0.0
33205,Y,355696,0,744.0,1919950.0,9.0,0,0,35039.04,22.6,63.0,20,0,524875,996314.0,0.0,0.0
33206,Y,99999999,1,711.0,777936.0,4.0,2,0,12816.45,14.5,31.0,8,0,270845,468072.0,0.0,0.0
